sentimen,Tweet
1,2 describe asramuekaliiii ramah banget humble welcome newizzy nya mua ja u
0,picik presiden pala negara mosok urus elektabilitas br ja tugas oposisi udah ngiler i
1,gerakcepatpalu mari bantu bantu sdr2 ulawesi
0,nerak urus surga tmu ngerti maksud ja ga lu repot bu
1,iya lt ta2 sih hft ya al a udh reda bakar stay safe ya
0,dlu jaan cfd wuihh tnya macemeg babak bur k gekarang am an da
1,at syukur hatur gala terima hidup
0,negara har
0,bohongin sakit udah caya a
1,bijak loe
1,gak ngerti n ng
0,sy ad 2 an a rjaan amp janya imbang amp yg 2 rja dgn pamrih
1,yuk cinta terhp batik an lomba foto batikkompastv cek info lengkap pos
0,br mumet je
0,ter gantung p orang karna baanmu nri dt tinggal geln
1,tim bagus mem harn timnas indone 90 menit mrk 6 kali sa 3 mjd
1,untung dt we ng ng a
1,tuhan kasih ayah pelihara menkku cil aamiin
0,terja gempa anak manus mel dosa gempa t alam daerah t
1,kn kali tersima mbangan film indones jujur enjoy bgt ngelt film sampe
1,mendo sura bantu utama saudara ber palu amp gala gerakcepatpalu
1,v ga bohong udah nunggu 5 menit pikirin pikirin tawa
0,bii nge
0,memcayai sisi nilai komprehensif
1,uuuuuu hhhhahahhhaha moga terrem
1,al kurni p p yg nak azmi rahim
0,dpr kritik perintah buka bantu asing gempa palu udah preksi lici mreka kmarin mreka terk2 aga
1,nya
0,ring berbahag suka membanng an an orang
0,hai mohon maaf nyannya sil tunggu konfirmasi pelk pelk t
0,luka kaln luka duka kaln duka f shuhaiber pemuda palestina gazau
0,caya bnyak isu isu yg lempar publik tutup bobrok nya rezim me
0,gaduh habis debat habis marah orang nasihat cabar al quran teori teori i
1,hati lng insyaal u redha dgn man al al aura indah p wajah m
0,astaga sungguh tr gigit yaa u
1,al nyaw ber tangan moga al mem balas p mel pe
0,ja orang yg memruh mu menung ratnaarumpa
0,kabar kasih malu sri yg hebat
1,hidup sa tanggung pimpin hidup nri
1,d o kai an rekam kamera
1,hasil apressi juang skuat timnas u 16 te mem gala l
0,simbol negara hormat warga negara bentuk grup2 oposisi menjiji
1,dun maya hran orang orang dun nyata b hidup dun nyata ter ber
0,17 s yg bodoh yg malu
0,2i antem sinr bencana mari donasi nyata pilih lembaga ah da
1,tuhan hat orang tu bantu ajar bahagan aamiin
1,ikhlas pelihara rimu hati makhlughidq suci rimu s
1,haha ide yg bagus o sp kn aja
1,wkwkwkwkkwkw
0,empuan begn nrn anggap tabuekarang lancong solo empuan m
0,rakyat malays be malu lan raja bomoheg tunggu mh370 negara mh370
1,terja besyukur syukur
1,tantik
1,alhamdulil galang donasi korban bencanaulteng jual buku sdh lesa amp mua buku ter
0,hamba al swt t mel mungkar bumi al swt mya gera b
0,ga ngng kaya ja ak ga tau kaya p nya missqueen
1,fokus p tuju hidup ya nilai jele orang
0,masyaal
0,sa poin hukum bobo ya mel sweeping pel supporter sija yg n marin
0,hukum yg berat konsisten jalan knya harn ga bau n bola
1,madura antuss gembiraanantri ponpes al amien prennumenep jejer rapi 6 km
0,marah
0,cape voting group oppa ya sih yaemangat g nih aaaaaaaa suapn g
0,mah rius kait tindak n p empuan amp anak kpppa vlog competition ajak
1,jowa nga hahaha charot
1,serah terja kuroko
1,hati doa saudara palu gola gerakcepatpalu
1,cintaejati matn pisah
1,65 gausa kuatir nya klo org ngin ga rejeki nya lancar terosss kooo
0,sungguh te rugi ajar ajar har kuliyyah da
0,cewa sih ya nama bola indones kalo juara sungguh je
1,sm momo tuh ga sok imut emg imut lucu dr nya natural ga bikin bikin jd stop blg sok imut
0,bet sgt untung mkn sdp mendt man lihat la mem biskut r
1,ter gantung p orang fak kuat pikir memcayainya
0,kabar tuan milik hati beku harap jumpa ber ber menja pasang kasih al duni ki
0,duka palu gala duka muaemoga mua cepat teri rahayu moga al me
0,berh hati terhp orang orang ingkar berendahri terhp orang orang yg
0,mata bencana gempa tsunami mel sodara2 ulteng lompok manus bd
0,ja benci kali orang2 yg jelek jelekin perintah mendagri gala sasi ga duk
0,kalo idup lo bany citra sm drama tau ya yg yg bener yg yg u
1,aamiin aamiin moga doa2 yg butib amin malaikat kabul tuhan
1,nyaaa bikinn u puhunan
1,cil an l s s an balas an
1,nya udah gak sabar ken pasangin jari manis
0,te penat te jalan khawatir guys gar mbali sentuh air giwe marah
1,la ter k pastu start enjin gi k m hahaha pi la m
1,caya ng berpish mudaah hidup
0,gak norak kayak
1,off the record sih cinta
1,ayoo otw bareng br temen nya wkwk
0,rius beneran ajar maen n
1,nya mas mah
0,n doa makbul faham al mua lu mah
1,gue expressive ya
0,orang bodoh harga tahan kau tau henti rindu bai
0,1 rakyat indones dun tunduk pala duka mendo korban gempa tsunami
1,a indah sahabat mem harap balas
0,org tua wanita tega mel n tsb
0,mesti bitter gila babi baca jarah amp you ll understand why im against blue blood adoration tun m was amp is still th
1,saudara iman saudara manusan tuju har dun un
0,debat dg mu ngak ru iq mu jong bukti nya orang kritik kaum mu ng nyinyir dem
1,kurah mua p ber cinta
0,tam tegar gilang meng s ter aez mbali hilang calon
0,mengat mua orang dun h pn tau m
1,gerombol yg sukacita jatuh korban gempa palu
1,l batik nasional cinta produk lokal ya pemuda terus bangsa
0,ngapusi hehe th klaten sua ngopi karo ong
0,luas jarah emas dll kah hidup murni kriminal ja maling yg hi
1,bikin bermangat
0,s ja tama hati
0,izin masyarakat jarah bentuk gagal perintah tangan bencana amp gagal edukasi rakyat menghpi benc
0,gen tp aksara tp cakn teks tatap mata pendar binar
1,hai welcome to the family oppa ayo r2 tengkar lets be friends
1,bahag u orang bera maksimal membahagi hasil beda karen
1,cantik hati hertyv
0,gk suka u orangtua
0,lelucon lawas ringkali bikin tertawa lepas n nang pahit l
0,mangkal mas mangkal ah humor ga nih putus ya
1,lawa lak ari lu orang juak kek x hahahaha
1,si yg gk pcya kuat doa ap yg kabulin klo gak kabulin mgkn mm
0,judul tersan beri mesti tolong korban bencana
1,cinta wajar cinta mem bosan g
0,berdeda pngan demokrasi mei 2 n terhp aktivis empuan
0,lu ber hati2 tika ngo turki ti ihh bernt kirim bantu lokasi gempa
1,aita i love you cinta i u
1,and bab ter ng aebab tu orang ter ng al tarik al nak say
0,menang hati bk peluk erat kh ahmi bin khaidemoga alwt kabul hajat ki
1,ya ya iya in aja br nang
0,doa sdh habis mas apbn p n tida
0,klo rakyat ngomong pe beres tuduh hmm ga ah berpngka b mamp
0,g a beneran engga syukur aja kalo udah ya jan
0,an best pikir orang harga
1,moga mudah menja sulit moga ja ajar mua wasp
1,iya epic moo
1,nang ja anpotifyonstage2018 ya pesan spesl mu
1,hidup pendek umur ber dt bantu orang
0,mati
0,empuan ni a suka kongsi suami suka kongsi aurat nosl
1,enak banget mas genjot
1,team fpi ucn terima kasih korban tenaga bantu saudara balaroa palu mas
1,salut
1,dukung bantu butuh nilai manusn an gerakcepatpalu
0,hakim kuasa gagal suruh nunggu milu kasihan rakyat merana milu p milu nan
0,s nang si a mua tu a stay
0,kalo gampang bakar gak nya bikin ken mesiu later
0,makstan rajalela r pantai tali lgbt anggap yg wajar ral musyri
0,bangk
0,berani demokrasi omong kosong main n tolong lapor
0,hati modus tipu2an ala jokower kaya g data jelek spin ja bagus data yg menci target mere
0,a musik pamer patu sweeping yg bejat
1,hahahaha hebat alyekaleee
1,kah indomart alfamart pan kalo n lau beran haha hmmmmmm
0,trus kabar yg gendut gt lt bikin aja minggu omnivora mode on
0,mua sa beda a sa mu dewasa sa ngaja l
0,penrn pas penangkn uk aktivis islamea tind mahkamah terhp parti islam
1,suka g ya
0,orang benci bab maaf balas benci kar
0,sangka air yg tenang ti buaya sangka muka yg tenang ti mah yg mel sangka oran
0,sa generasi karang 100ilap org2 tua k do
1,naa caya mem ter mendt dukung mua masyarakat indo
1,2 berh nya mua berbahag haha
0,pu amin kisah p style dak a lembut ras orang ambil pusing orang m
0,pasca gempa tsunami yg terjang sulawesi sis duka luka men mua bencana
0,ah ja ga emosi
1,ya orang2 hebat ntegritas bang kuntoro mang
1,menk sang ayah angkat darjat si isteri t imnya be
0,tika suksan orang nya ciut saing p tp orang ya jalan beda
0,ishhh la puji
1,iya tunggu an u hoax ya musibah u bener ya anugrah wkwkwkwkwkkwwk
0,ws dy xread dy tidur a main ig
1,gala yg terja hidup yg an rencana tuhan rencana indah amin
0,ko bip kali pel pel ir orang wanita tegak hukum
1,kah hati laut cinta lu kau lam kau ras muka atc
0,terkng suka nge h lt temen2 udh p ngehasilin duit g nri msh juang
0,tuhan menr beran te tuhan milik rencana mua
1,enak nrn tuh nentuin jadwal aja suka sukaa
0,tuhan g marah tuhan h whatsapp p
1,mari ajar syukur gala p rimu harga dt jaga
0,kng kalo lg down gak tau cari new client prospek existing client dgn
1,bangun kultur pribaan nya u bangsa hat
0,3 jam ti syukur korban bencana tua fpihobri lubis mengat akibat rizieq i
1,9 nilai gusdur anya manusan saudara mari oh nilai saudara saudar
1,good morning indonemoga saudara palu tabah lindung hat pulih mbali mangat j
0,terima but nama binatang
1,s malam ecangkir kopi peduln donasi
0,bodoh bodoh telanjang bencana alam bahas a skusi politik ya i
1,huuyyyy crushyy miss na ahahaha
1,mari doa moga al nantsa mem anugerah lan hatan mua saudara kit
1,caya sungguh tika caya kali sulit caya ri
0,nya 2 an latah memposting wajah bunda pasca anya mari hormat belu
1,mpurnaan lelaki gantung p empuan paham a the end moga moga dt jodoh yg aa
1,ga sabar ken berri ti bahag
0,4 postingan konyol nya bar whatsapp group gempa palu terja krn f
1,hi happy birthday gawan thread ahhhhhhhh
0,kah orang bener gak sih kalo tau sok chat d s aja ya pirsa rumpik rumpn aja dah br rame htt
0,kolot caption kau ni bro u dt isteri berrjaya na tolong a mua benda a k
1,an orang selesai tantang tantang bentuk pembuktn ri tika tantang
1,bismil real video cotton face colour harga 44 000 44k box simpan ks lengkap k
0,ma gue gak hasil masuk negeri nya masuk swasta emak gue ga ecek ecek brin ma
0,terjemaahesungguhnya te rugi ajar ajar har kuliyyah jug
0,prabowo san jabat
0,ga bener bgt nih org wanita nenek l spt
0,manggil ng doang aduh sungguh ku bernt cela maki bela rinya jelek banget
0,nak jar menang ebar fit kara dasar isu yg bahas
0,tika dt kritik rj orang ber posisi pin lemah te
0,curi sapu tangan cikgu lisa tipu cikgu kamal cikgu lisa haah mpena ja a skrg 2 orang a
0,twips rus palu gala igi desa2 yg hancur warga butuh
1,teacher noriha dt jaya na korban kara2 cil
0,u h ja laki laki ng h cari psikter ndak
0,benci mem men orang cewa
0,pki berterk kyai kyainya gubuk2 asrama santri rusak kasur2 bakar buku2 santri bakar habis sarana p
1,mbali wkwkwk
0,jangn ambik san org ikhlas tolong
1,bahag milik bangga menja rinya nri
1,jeling mata pngan redup sayu wajah mem hati bera menja ku makna hidup 100 n
0,ngerep kafir riously nya statement nampar ng kafir
1,samping ras cerdas tuntas ikhlas ikhlas terbut terima
1,dukung jaga mencaciemangat boys respect kaln yg habi
0,suka gemes oknum gak tanggung yg sebar hoax han yg mel saudara hati dl
0,wkwkwkwk sombong abis u lo gak ko gak sbm kalieko aja udah g gi p
0,ring ga paham
1,khayal menja urut ter daftar rindu
1,mama ajar rajin2 ja orang entsa tolong orang al tolong
1,juang menghpi tp rintang menja priba musuh sp jatuh
1,dear terima kasih
0,taurus tug php bikin ba anjer ya tuh jago hatn tarik ulur s
1,sakit ternyum hina sabar jatuh bangun
1,l tekun coba bniquotes
1,gpa ko suka nya
0,linang airmata saksi saudara bean bumi al uji ujn ringan ya all
1,org elok jee alhamdulil kurni nafas k generasi muda menja
1,ja maaf hati menja lng al aja maha maaf ngga follow tau
1,sahabat lu t curhat neng2 hidup asyik sahabat hidup pn mrzprlquotes
1,warga kamg lere palu syukur rawan fpi sigap rakal vas jenazah rabat menja korb
0,mel pengeroyo banci p nya wanita hati nurani coba negeri kah
0,t singgah tara tetap
1,syukur te trage antem ga tahan tahan bk gue sampe nyakitin r
0,si berani2 nya main fisik
1,putus asa serah jalan hidup bab ya tuhan yg hidup
1,cari suksan mei ban ban ri nri wajar suksan
0,ng temu aja ngga ya nyali brutal honesty an ya resteee wassap aja geme
1,give away bismil abis dapet rejeki ga in maaf ga ber nya follow love t
1,mari menciptnya
0,nya hp an mem ri mundur tantang ban terbut uji d
0,p hidup habisin ja juang cinta n ga juang yg bro graphicdes
1,gubernur gue
0,innaliliwainnailaihirojiun zh p ga alyarham datori wan amizan pemergnnya rahmatul m
0,rakyat indones duka musibah gempa amp tsunamiulteng palu amp gala negara2 dun duka mo
0,isu edar wag urabaya annya nya wasp terima tamu orang ya
0,sakit hati omong nri kabar ya
0,caya drama cka om aup kumpul bo
0,orang kutuk clo your ears and don t listen with them and don t argue with them be strong and ta c
0,tolak partai jual agama dukung teroris
1,jkw l luruh aktivitas penuh cinta harap ridhaan nya a
0,menjelek2 fpi ng2 warga palu nama bib
0,lompok giring op o prabowo amp tim mawar yg mel kan p 13
1,page jap time tu best internet laju google je asyik menang
1,bahag nggak g bahag bareng bareng rel sa bahag a coba bo
1,batik aja butuh pan warna corak menja indah mas gak butuh mencipt inda
0,affair ya twitter an doang lin
0,maap ya emang bon
1,bantu mering kawan kawan jurnalis anggota aji palu aji indones galang bantu a s
0,gen cariin yg sampe telfon telfon ngomel marahin ngomelnya t ng bgt khawatir bgt
1,gamu alas rja ras engkau tel rja ras
0,kalo ya malu mem nyaleg
1,i am sure tp anak tanam nt ri nak rja nak sara ga nang b balas jasa mere
0,kasn minggir
1,doa mua alat2 berat lancar s mu wajah jokowi spt mean
0,maksa
1,syukur tuhan br syukur mem bahag tuhan lipat gand bahagan ki
1,ayat manis before marrge is absolutely cinta murah mudah in sah
0,ber tuh laan nya ga kayak girlgroup
0,mulut gentong
0,gak lu laden min iq nya gak nyampek a instropeksi nri
0,indones an barat timur nggak
0,kali orang ragam fpi tulis yg nya lambang hti gak yg demo nyuruh ya
1,lu balas ngku bahag
1,mari teguh pribaan bangsa indones
1,al suruh ajar 2 bab nak faham ilmu nal al orang karang ajar 2 b
0,juta muslim uighur tahan kamp kamp perintah komunis china kaum liberal am r ba
0,kalo suruh milih gi a aja suruh pilih
0,jujur pikir han bagus timnasday
0,siln ter mentaliti masyarakat malays ter penting result nya pros ebab i
0,etannya bagus gak ship b aja sih
1,yg te l saanmu temu maaf hati orang mama i love you forever
1,jodoh ku
1,l batik nasional identitas bangga budaya ciri khas bangsa indoneka
0,sorry kung ma na ma
0,heran ya ma ya omongin orang ngga ya omongin orang dapet omongin oran
1,terisih suks
0,2 gun hoax tebar bencn p rezim kuasa rupa yg l isis urh dgn white
0,celotehaya but presiden miskin dun te miskin orang miskin berj
0,iblis mei angin angin panas orang sangka duduk condo flat tkde jin iblis masuk
1,mangat pamoga tuhan mem kuat gala sakit angkat amin
1,rakyat udah p cerdas kritik bencn topik l indonekarang bencana
0,bib kali mel eorang wanita yogyanya l sti mel a
1,menja obat tp sakit
0,goblog
0,nd ng menja orang jahat gampang nyaakiti hati orang mu maaf am
1,kng kng lu luka orang yg ng hm
1,orde menyengsar anak bangsa catat tumbuh ekonomi ter i
0,anjir foto duduk anak rajin yaampe jam ber lasnta
1,hmmm u cmtu pela wal ajar utk bina rumah tangga hahahhhahahahaha
0,gue ga mungkir akar rumput an naif pikir yg gue sali elit ter
1,lucuuu
1,malam hujan meteor 100 bintang jatuh jam anku mua bintang ya
0,musibah timpa teman teman palu sakit sakit de
0,u hidup bener ndpa orang sok bener mbenerin hidup
1,happy birthday mogaa suks s ya lelep kalo det
0,tahan klo tind pks te rusak cayaan rakyat eluruh saan adlh u d
0,at kasih lera rendah gak
0,malang kucil tika ajar sa kit maki luruh kaca p nd
0,a mem harn aja berekspektasi
0,ekali kali melupejarah iroekarno presiden tama republik indones mari buka mbali catat p
1,empuan empuan cerdas tangguh indonesmaju cepat
0,hai kak mohon maaf ndala alami promo hopee berl nasio
0,egois kah siksa ti capek u ku
0,banci berani royo emak2 yg royok astaghfirulemoga rat hukum ya nyali u
1,ngakak sumpah moco reply an e erina receh bgttt
0,n sih manja banged ngomong tenggoro
0,i main kasar pancing uan iksa tksi saksi iksa cctv tkp hasil visum u gak
0,tuh kng suka ngelin ring banget bikin gen
1,ja i karang cari al suka kontrsi dapetin dak
0,lucu aja umat negeri bed kr
0,dt kabar bencana palu ma manfaat org2 yg mental kriminal jarah pom bensin toko2 dsb
1,suka ayat ni rezeki 3 bab cari bab al nak b
1,nya politik r
0,nge tweet ginn nggak mesyen lin jahat
1,nyoba kue ring sih enak
0,l admin pelek event 2nipintoi maaf nya anak anak ka
0,anjing
1,redha p mengecew hati caya al anti cewaan su
1,mari menja berkat orang orang r
0,sk kn mbali rindu biy
1,mangat ya nder ga urusin replynya hak milih yg roga nya o gak dengkul yha
1,cinta cayaan
0,saking nya antri tunggu orang2 sdh hilang nyum
0,cariin tuh bikin middyu eonnie emosi aja
0,seh syahwat kuasa ar pki bangkit mbali yg saing hat
0,valir tu bikin skill ga
1,ah a ayo teman
1,nih daftar nya
0,kasihan klub sibnya gara2 u suporter ja na imbas p sib duduk
0,man malas suruh ngejar ngejar mas
0,tida balas yg coba hancur rumah tangga puas da
0,sbb bos
0,dr norma n etika budaya bngsa yg g bangg cn yg hancur budaya
1,tlw prank hahaha milik kagum kecut ya mei ba
0,pal berat mikirin
0,pen yg terima yg komennya spt ginya moralitaspeechlesspt manus yg ad
0,g rindu
1,an jelek tetep t temenan lo lay happy birthday
1,u gagal cuba br leh janji o padu ilmu nyum h amp sakit ng s
1,putus tuk juang doa tuhan mu kuat
1,tt coba emua te ringan mel ikhlas
1,rp hei i ja sa yaa l pilih hahaha lupa m ya
0,sik bgt anjir
0,rezim an hancur nkri
0,ja manus al zalim quran an pe manus zalim
1,bahag tolong kabar bahaganmu
0,ptl ter iya badmood dr kmrnenyum jelek tuh klo cemberut fightingomi
1,hidup hat ja bekal ber an yuk cek an yg tentu hatan tubuh
0,rlt ring ganggu cowok2 las ky bab ngatain gb k nya bales tp kar
0,pele narasi2 hoax bodoh kaum rakal sdh kuasa dun pen
0,innalili wa innaiirojiun negeri udahangat genting pi cay anekarang l
0,h haru
0,rusak bahagan orang anak gas cinta penuh hati ayah nya
0,bingung gi sih asih tuhan asih manus
1,10 pesan bijak pagi 1 p moving on moving up kuat p m
0,bh tu expect mcm mcm nnti h terima jela da tu huhuhu
0,doa ucn ya tuhan ami dosa dosa tind tind ber a
1,heh heh heh ngin sih ngumpet2 aja kaya kucing
0,tajiran pengaruh terhp hidup ekonomnku jd skip
1,ga 2 koq om bos ma sih banget smpa
0,rt lampau rt karang dah nal a dah benda ni ak
1,won masuk bantulihebenernya wkwkw kalo
0,tolak nyata a asa
0,4 terjanya gempa tsunami palu n emrawut kasihan saudara2 palu d
1,kawan kau yg tawa same dgn kau yg ade kau when you at your lowest jamin a tu kwn yg k belak
1,terima kasih nasabah 20 n an 20 n bank manri karya bangun negeratnya
1,wkwkwk nya gue beli buku cerita cerita nabi abu nawas eng buku matematika
0,ngin nakal
1,bantu pulih ti a nya mering beban mem k
0,gi nya i udah in ajar udh patahin kaki army mah ga kasi
0,la sbb ter meng alir stereotype yg menja kolot dok menunng jari
1,mashaa alemoga jabat bk emban lak menjaaksi mul sigan maha dahsyat
1,cute milik cil
1,kayak baking soda bikin nyumku an kembang
1,yg pencn ri bahagi parents al tentu gala h
0,alas udah tinggalin aja cowok mbak hak dapet
0,pki fakta pemberontnya fakta bunuh fakta pel jarah mua bi fakta cual saksi pki
1,sweet moment tika sicowok luk cewek belg bisikin gak hilang
1,cinta pilih cinta orang ecret garden
1,uhm happy ya neng
0,hmm ri nri ngga an bermbang
0,mem h orang ngi nyai orang
1,capricorn lu tunda nunda yg l tekat tuju nt
1,sahabat yg bum mari kajn muharram dahnil anzarimanjunta me tema hijrah t
1,kucil ber tuhan bela
1,tat tuhan memaklumesungguhnya syukur tambah nikm
1,batik lukis indah hidup jalan manis hidup lukis batiknasional
0,ya malu yo wkwkw ya h syahwat politik wkwkw
0,maafin ya lupain
1,marila borong besok hehehehe
0,al nak tolong do a bab subur k feeling meeling ni salamrindu kuch
0,upaya ter kang hrs malays ttan te malays hrs masuk indones p
0,si sn umur taraf abang b kenang nang bu s
0,jalan jalan bel beli topi ngnya mampir toko roti sakit ngelt kayak g move on hati puisimiris
0,nya syarat nikmat hidup nang nang ya wajar aja tingkat depresi banya
0,mati sib mya ga blagu ng pucuk ngin
0,ngaja jebak nang tika hilang
0,mah kasihan dldgn orang yg gak ya miskin ti tug sampah fakir miskin ana
0,kng kng na sorok han nyuman
1,sdh terima jak marin terisih bantu smg salur daerah nya yg terna musibah
0,hilang nyan
0,mang kisah kisah sel heroik mendt hatn mea arimacs wilander
1,jalan hidup indah tika ber nikmat nri sombong ri loveno4ever
0,capek lihat 2 ti
1,bangga goodwill nya presiden dlm tangan mah bencana moga al mem san merest
1,nya ras yg tulus cinta
0,masya al anak milenl k labrak emak emak milenl karna adzan terk terus
1,goodlife istimewa
1,doa hidup mudah te p tuhan jamu priba kuat
0,duka toga saudara saudara palu kuat tabah mari bantu da
0,ajar degree master phd nak hormat mak cik cleaner cuci ts kolej s ba kit
1,bagus uname sygeunwoo
0,cinta aneh sakit ngomong ng besok nya udah ngomong putus
1,hidup menang tahan menang juang
0,hati modus tipu2an ala jokower kaya g data jelek spin ja bagus data yg menci target spin jad
0,wanita menang bab lemah bab temu asa
1,ryn ga tau nya fansba support ryn rynchibi
0,jaga ya ucn
0,gi
1,tama kali nal iya sih lupa tanggal nya yg jaan manis nya hehe
0,hai achanjkt48 kng suka rindu gen typomu gen ngingetin sholat gt lt po nya mua deam gen fantasticof48 39
0,pas cil sampe las 6 gue bully verbal 2 kakak gue i olok2an khas anak cil sam
1,menja pahlawan korban korban bencana alam butuh bantu
0,mentern negeri bela sungkawa musibah gempa bumi tsunami gala palu rnyaemoga
0,juang ber ih kah henti mengi mua
0,dun rja profesional ya ga caya mua orang berri kaki nd
0,emosi bimbing p min tind positif bab tenang teens liv
0,ngku
0,ya al ja inget mantan n timeline aquh
0,tika koornasi pimpin abnt rakyat jarah yg mem saran kritik terhdp penangana
1,bagus menyr bekalajaleps12
1,maha atuh
1,ga ppa yg nyai
1,si sahabat har doa menghar doa
1,anggap aneh anggap
1,beda an tp tama det gegara a interest sm agama yg gue anut dunn
0,te stress dgn org yg nak dgr ckp a je a sa
1,mari s do a dzikirmoga al snantsa lindung smua hindar d
1,palu gala mari kit peduli terhp saudara palu gala rnya y
1,ras frustasi harap rimu ras bahagan zico of block b
1,remeh ri nri bahag hidup i sa lang ds
1,kng kng cuba ja ter hidup tenang amp aman asing ri ragam manus sa
0,su temu manus alay foto bareng
0,orang bodoh bodoh bera ya aoko nakamori
0,nih sanksi sib tuju gak mojang bujang ozspos
0,kriminal untung in
1,ja walo emang orang ja a
1,n u gaduh jap je dah okayebab ng
0,seh tika rindu rinya a menyrinya
1,sabar ya moga bahag
1,wow
1,tan jati berbi yg anggap yg anggap sa jowy blightuikoden
1,sungguh muhammw berbu ti agung 68 4
1,kaya indah batik indones lu syukur lestari ber batiknasional
0,ih bon
1,menti lompok alan tegak syan utama buah pro
1,bikin gue gak brenti nyam nyum nri ya ber karakter be oh hae young amp nam
0,berani empuan jeungaing
0,wow karang g muak twitter karna isi bany leceh indomie menja indomie
0,teroris i aksi yg ta teroris
0,u moga pel gera tangkap amp hukum bu ratna moga gera mem u mo
0,jenis babn kah lihat ti anjing kawan bakat menja o
1,aamiin moga saudara2 tabah amp moga konsi palu mbali pulih aamiin agnation from bulukumba
1,u ng a doa p al al jaga a r ubah doa a
1,inya temu yg kat si p haha
0,a o yg ganyampe emg bahasa a ter melui b dpt ambil simn 2nya
0,lak rindu hati rumah nyaman huni cinta
0,suka khayal mu temu membicar kau h
1,buti nalang ganito ka ma kaya crush e hahahahaha marvin marvin d acebomarvin d acebo acebo
0,2 curiga jg gw
0,emang bener nya bego
1,pahin haha
1,l batik nasional
1,pngan manus k mua kan hidup
0,u temu main hp 2 nyari bahan tubirin bareng2 aja br obrol
1,bangeeetemoga kuat ya nunggu nya
1,ter harga hati n roro mendut trationalkin care
0,kabo jelang 2020 model kamera munafik miskin mua ter
1,wkwkw tweter satu nor
0,san mem pikir pin mem bijak bijak mem tahan hidup
1,jalan hasil daki ja wajar u pros pencn suks mudah
0,lt hukum menjann jahteraan caya defsi jahtera jan
0,11 dukung yg dlm postingannya bawa nama al ayat qur an berl islam do
0,gak org yg tlh kanya bu ratna anggap sbg manus makhluk
1,teens fannie tau nggak indah amp sinar timbang bintang hah emang
1,kabar gembira kaln yg jkt48 circus ssar bukaubsi hs all member tim j 20k tit
0,nya s moveon ngerti aja kalo moveon lup rel
1,hm iyasih aura strong temu strong ja su strong tunggu duet t ya
1,suks jalan yg lurus mudah dgn komitmen fokus mangat amp dekasi yg tdk banngannya p
0,om pliss jgn menyam orang indones dgn orang gi siplinan jauuuuhhhhhh langit bumi
0,daomingi nggak deskripsi tipe cewek a ti ponya ahancai ter u tipe cewek
1,waras bencana an lesa ma ja oplos sampah sumpa
0,ai lelaki kau kali merosak empuan ng kau hormat kau mak k
0,jarak yg nyata
1,msg2 ya pngan nri2 ttg jalan yg pilihe tuhan mencipt manus d
0,bas pegi klcc duduk je rumah 8 orang b
1,makna dato kahwin dato ja gay lmao
0,p fak oslisme komunisme kapitalisme bahaya meng gera ber
0,mention jasmev yg erang 2 kasar jenderal08 presiden2014com
1,be bet knya tuhan yahh t yg singgahin te g tinggal puing puing aja
1,btw cantik nder
0,but an kecut bib ya ti emoga pelau cepat tangkap
0,i main kasar pancing uan iksa tksi saksi iksa cctv tkp hasil visum u gak ni
1,loa iya beh coba cpns beh smoga gera dt rja yg cocok aamiin
1,tika cewa luang syukur hidup yg jalan mestin
0,skrng kasih tau tuh org yg suka reak kafir br paham
0,hai bodoh kali nya gagal lihat wanita abis mua a
1,a trenyuh bahag lihat foto nyum mangat jaga
0,a ustad berani hina a
1,rezeki kongsi rezeki yg dt 100 ya bahagn utk orang
0,bak fina lelaki ni nak teranh hah hamekk kauu u straight to the point je u u sakit
0,males ah aja marahin
0,rindu dahi a
0,jelek kalo manyun manyun g
0,heran manus yg gun san mpitan nya ber ti musib
1,12esungguhnya paa krn balas utk ujn yg beratungguh al cinta kaum a men
0,aktivis empuan ratnaarumpaet anya orang nal skrg msh ber rumahakit yg rahasi krn t
0,anak rkap jarang rana jarang2 kng sangka buruk pd orgering simpul dgn yg k
1,khawatir jarak rindu doa cint
0,innalili moga cepat hukum kasihan moso berani
0,u nal orang tu 2 nak mi describe buru orng tu
0,pas temu om tante dengar kat cil karang udah gede ya nya ken banget terk eh bgst
1,terima kasih moga lekas mbuh amp hat
0,ga boong ih pura pura na tau
1,nuu bangu bahasa indones
0,ter asik kamar tekun bh rayu tuhan masuk surga nrn
1,ayo gerak big 2 gerak an 2 gerak 2 gerak kom
1,bahagan tika mem ternyum tawa samping
1,orang caya pmu tama yg l me memcayai
0,korban gempa palu cewa jokowi a bawa bawa wartawan mya orang mengamumua jokowi lokasi gempa ta
0,hai mohon maaf nyannya g terdt ndala p sistem tracking
1,masyaalloh sambut cawapres umenep almakmur cita cita prabowosan pres
0,bangga ja orang bangga ja orang bangga ja orang a huan
0,te h dgn hasil tanngan lawan austral ber hebat stamina
0,pap orang turun ganya yg budha katolik mamah ku islam ga pap maaf ya
0,im not sure anggap teman nya
0,jabat negara gk tau atur emang klu janji d i karang jgn provokasi orang2 yg uda
1,alhamdulil wiiii kaka hasna aaal gempa n ga yg palu ka hasna
1,hilang sombong sombong nya dun prayforpalu
1,sabar sis aan je i love you sis nal but you ma me syukur terima yan
1,u tabah perintah a u ingkar a
1,luv
0,you try kat mulut you tau mulut lar tu
