sentimen,Tweet
1,Lucu yang bilang stefan menghabiskn masa muda ?? lah dulu mantannya begimane. Dibawah umur ude pacran macam laki bini. Hiks. Selepas itu yakin deh susah mengambil keputusan kayak stefan. Tipical cowok yang tnggung jwabnya tinggi
1,Dan lagi ada yang masih bawa bawa keenan ????. raisa sudah paling berbahagia ngedapetin suami yang super ngemong dan mature kayak hamish. Raisa itu cukup dewasa di banding wanita seumurannya yang masih memikirkan dirinya sendiri. Jd menurut gue raisa dan hamish sama sama beruntung bisa menjadi sepasang suami istri. Ga ada itu gagal pindah on ???????? sok congratz raisa dan hamish. Semoga pernikahannya sakinah mawadah dan warahmah
1,"Raisa cantik ya, meskipun ais tapi tidak menonjolkan kalau nikah itu harus mewah, sudah cantik, sederhana, sempurna banget,"
1,"Karna orang yang syudah cantik, tidak perlu dandan heboh untuk membuatnya terlihat cantik.. dengan makeup yang simple begitu saja sudah memesona?????? bikin hamish klepek klepek"
1,Bagus dong.. mencari ilmu kapanpun dimanapun.. itu karena suaminya orang berpendidikan ????????????
1,Sukak cewek cantik dan kemauan blajarnya tinggi ???
1,"Yaampun ini ais benar benar good attitude yang layak jadi panutan. Dia kan bisa saja kuliah di luar negeri. Tp karena baktinya sama suami , dia pilih kuliah di wilayah dekat suaminya . Salut banget"
1,"Semangat batman<USERNAME> kita VA selalu suppo kamu karena setiap manusia pasti pernah punya kesalahan ???????? ,, dan buat yang lain tolong jangan di bahas lagi pliis karena itu udahtahun yang lalu ????"
1, <USERNAME>sudah .salam knlmbk senang bisa kenal sama mbak. Sbagai manusia kita saling ingatkan. sebagai manusia kita harus tau diri jangan sombong yang digedekan mentang mentang sudah jadi ais 
1,"keren ya, kesederhanaannya terpancar jelas. suka sama keluarga presiden ini??"
1,"Seorang presiden tanpa embel"" gelar .. bangga sekali"
1,Proud of kamu Indonesia. God bless Indonesia
1,Amazing banget Miss National Costume. Kereenn!! Bangga sama budaya indonesia ????
1,Ikut bangga pastinya ??
1,PROUD OF YOU KAK DEA. Sangat patut dibanggakan??
1,Suka banget sama pidatox dia cara pembawaanx begitu eleganbrwibawah pantas memang dia 
1,aku percaya kak niki orangnya jujur semangat kak niki???? hebat
1," <USERNAME>. sama Mba! Gua juga tidak bisa benci Nikmir. Salut malah sama dia tidak munafik! Ais lain maaf citra saja di depan, sok baik, sok teraniayajual air mata. Nikita ini real.. sygnya masyarakat kita cendrung yang dilihat apa yang ada di superfisial"
1,cantik alami tanpa perlu bedak tebal dan gaya bak tante tante
1,Cantik dan gagah mudahan lancar dampe hari 
1,"Cantik yang ini dong,penampilannya dewasa yang sesuai. Mukanya cantik Indonesia,berkelas. Ayu ayu bagaimana begitu."
1,"Lcb cantik sangat??, lcb beruntung dapat duren dan duren pun beuntung dapat neng lcb. Sakina mawaddah warahmah Amin"
1,"dia ganteng tidak hanya saat berseragam, tapi ganteng saat menjadi panutan keluarganya.. semoga anak saya memiliki fisik yang elok macam makhluk Allah nih"
1,"Beruntung banget deh mbak<USERNAME> dapat mas<USERNAME>. Ganteng,baik,saleh,sayang "
1,Smoga mas Agus menjadi pemimpin di masa akan 
1,"<USERNAME> cra berpakain bapak sangat lah mencerminkan kepribadian bapak yang sangat lembut tetapi tetap gagah semoga bapak<USERNAME>&keluarga selalu dalam lindungan allah subhanahu wa taala, salam hormat dari saya yang selalu mengagumi bapak :-)"
1,"Sukses terus kak ayu dan semoga selalu senantiasa dalam naungan Allah SWT, dan sehat selalu "
1,"Smg selalu di berikan kesehatan dan panjang umur ya nek ,muda banget cantik dan MashaAllahhh"
1,Terimakasih Ibu<USERNAME> sea seluruh keluarga telah memilih Plataran Darmawangsa sebagai tempat acara keluarga Besar. Saya selaku bagian staf di Plataran darmawangsa sangat terkesan dan sangat menunggu kedatangan Ibu dan keluarga di lain waktu. Sehat selalu Ibu dan keluarga. Amin amin ya rabi
1,"Salam Dirgantara! Terima kasih telah mendukung dan menyebarkan awareness terkait program pesawat R80. Semoga momen emas ini menjadi titik awal kebangkitan industri pesawat terbang Indonesia agar kembali berjaya. Bersama Eyang Habibie, yuk kita satukan langkah terbangkan pesawat R80. Caranya? Langsung klik link di bio kami ya ????"
1,"Semangat ya eyang habibie, sehat selalu, selalu dalam lindungan Allah, ambisinya selalu kuat dalam melakukan segala hal. Kereeeennnnn. Semoga banyak penurus2 bangsa spi eyang Habibie ????????????????????????"
1,"Memiliki Cucu2 merupakan kebahagiaan yang tak ternilai, cucu sebagai generasi penerus "
1,Wahhh ??????
1,Cantik dan ganteng-ganteng. Sehat selalu untuk mereka dan Bu Ani Sekeluarga ????
1,Barakallah dengan cucu2 yang cantik dan ganteng ... semoga menjadi anak yang saleh dan sholeha ... menjadi kebanggaan ????
1,Bu<USERNAME>
1,"Yang kecil lucu, yang tengah ganteng parah, yang gede pintarnya tidak ketulungan, salam hormat saya bu, pak"
1,Terima kasih pak SBY & ibu Ani yang selalu menemani beliau..& sudah memberikan Kontribusinya yang sangat Luar biasa kepada Indonesia selama 10 tahun & sehat 
1,Setiap caption yang di buat 
1,"Assalamualaikum ibu yang terhormat. salam dari kami sekeluarga di banda Aceh. kami semua sangat membanggakan keluarga ibu yang sangat membahagiakan kami bila melihat nya. sikap etika perilaku keluarga ibu sungguh sangat bijaksana apalagi mas agus, ibu.. suami saya terlebih lagi sangat yakin pada saat bapak mencalonkan diri jadi presiden dulu beliau sangat bangga pada bapak salam hangat dan perkenalan dari keluarga kami ya bu (Darmanto Rapi photo studio)"
1,"senang lihat ibubpk susilo bambang yudhoyono menikmati hari tua bersama cucu tercinta ,, sehat terus ya memopepo ,,, Allah SWT melindungi memopepokel #kisss"
1,Semangat mebangun indonesia yang lebih maju pak jokowi ????
1,"Ais berkualitas, wajahnya itulohhh berkualitas banget hihi.. Cantik bangetsss.. Top deh.. Ga pakai drama dan gimick hidupnya hihi.. Tajir tetapi. Sederhana"
1,Mbasptnya siyok melihat kejamnya dunia per ais ????
1,"Selalu suka sama ,orang nya jujur apa adanya tidak gimmick2an ,putih ya ,kalau tidak suka dia berbicara jadi tidak pura pura(gue banget sih),apa adanya tidak ????tidak kayak ais yang sana itu yang mulutnya lebar kayak gorong2,tukang menipu,munfik banget kalau ditanya waawan juga jawabnya,perilaku sama omongan tidak balance????"
1,"Gohead , sudah biasa itu dalam pergaulan dunia kerja dan masyarakat biasa, apalagi pergaulan eong. Pastilah ada yang gatal bin sirik kalau lihat orang sukses, anggap saja kuman tidak usah dibuat status, malah kesenengan mereka ada bahan buat mentertawakan. Betul enggak?? ??????"
1,Gagah kali abang borisq ini.. Klo tidak baca nmx benar benar tidak tau kalau it bang ??
1,Weewww bangga kali aku lihatnya bang<USERNAME> pakai baju adat 
1,Bagus banget baju dan pengantinya happy weding
1,MasyaAllah . bagus banget ..
1,Gileee suaraaanyaa.. keren parah.. suka
1,Lebih keren dari penyanyi aslinya
1,Kereeeeeeeeeeeeeeennn sampai merinding brrrrr
1,Yatuhan suaranyaaaaaaa bagus bangetttttttt
1,"Keren suaranya super merdu. Coba ikut audisi nyanyi, pasti bakatnya bisa tersalurkan"
1,Bagus daripada beberapa ais yang modal tampang doang padahal suara juga jelek. Mendingan mas ini yang nyanyi. Emg dasar nasib orang ya tidak ada yang tau. Semoga masnya bisa sukses
1,"Dgrin ini sampai bulu kuduk naik saking bgusnya, masyaallah apik banget suaranya"
1,Subhanallah tergetar hati dengar suara nya
1,Masa allah suaranya bagus banget cantik lagi orangnya idaman semua cowok
1,"Bagusss suaranya, penampilannya juga sesuai anak sekolahan, natural dan sesuai dengan usia nya"
1,Kerennnn suaranya bagus
1,"Cantik, polos, apa adanya tapi kelihatan berbakat. Semoga kalau sudah tenar gek jadi selebriti instagram, kalian tidak kaya2 sih mbak Novilda ya dek yang kehilangan arah. Tetaplah begini,jangan cepat tumbuh dewasa dan terus asahlah bakat kalian, Allah bless kamu both."
1,"Bagus iniii, tidak kayak yang ingin terkenal, rambut di alus2in dulu. Muka di makeup dulu. Biar dikamera keren haha. Kl mereka benar benar kelihatan lagi lelahnya habis pulang sekolah ????"
1,Di ulang berkali kali sampet tidak percaya kalau ini suara aslinya. Bagus banget ??
1,Alhamdulillah masih ada kidz zaman niw yang berkarya sewajar seumurannya bukan yang sok gede
1,aduh keren suaranya enak . nge jazz2 bagaimana begitu . muka adalah belakangan saja . nanti kalau sudah tenar juga muka mengikuti haha . skill dulu nomer. ini batu abege jaman now ????????
1,Kereeen 
1,
1,Klo aku sih iya 
1,Bagussss + dandannya natural tidak banyak permak kayak anak jaman now lainnya ????????????
1,Kereeeeennnn padahal nyanyinya santai banget ????????????
1,
1,Yesssssss !!!!! Bagus banget !!! ?????? Kids jaman now yang begini yang diksh jempolllll ????????
1,Wajah2 anak skul banget ya masa alami banget suka lihatnya ???? lagu sama suara keren palg yang pakai bando suaranya mantap ??????
1,Keren suaranya dasarnya cantik tinggal di poles sedikit bersinar??????
1,"Pembagian suaranya pas banget,pecah suaranya juga cakap"
1,keren banget 
1,
1,"Yes iya ,eh pas dua duanya nyanyi bareng baru tau "
1,Keren yang penting punya bakat dulu nanti juga kalau sudah jadi ais banyak duit mukanya bisa cemerlang
1,Keren min orang orang yang berbakat kayak begini yang harus di up ke publik????????
1,Kereeen banget suaranya. Nah kayak begini dong kids jaman ??
1,???? jangan sampai kayak sih aw2 dan kawan kawan.. ??????
1,"Kereenn sumpah,, kebangetan bagusnya..??"
1,Ya ampun lakikny ganteng. Rini nya juga cantik. Mungil pula sekarang.
1,"Suaminya , ganteng ?? sok swett "
1,"Wah Mbak Rini hamil ya ?? Selamat ya mbak semoga kandungannya sehat"" saja & juga mbak rininya , makin bahagia di hamil yang peama , dan semoga lancar di proses persalinannya nanti ????"
1,"Kasian anaknya,, jangan sampai anaknya rusak juga kayak emaknya ya"
1,Kalo pasangan cantik + ganteng suka deh lihatnya?
1,"Wah akhirnya hamil lagi juga. Selamat ya mbak Sandra semoga kehamilannya makin sehat"" saja , makin fit dan semoga lancar di prosesi persalinannya nanti. Wah sudah jadi calon ibu nih"
1,ikutan 
1,"Pernah lihat di infotainment sebelum nikah, waktu ditanya persiapannya jelang pernikahan, sandra dewi bilang kalau dia sama calon suaminya ingin banget cepat punya anak nanti habis menikah, karena mereka suka anak kecil, bahkan mereka sudah prepare program program yang akan mereka lakukan kalau dalam waktu dekat belum dikasih anak, but ??????"
1,Keluarga ter-humble ter-sempurna ter-sederhana dan tidak pernah sok terlihat kayak dan tidak pnah manja pakai pesawat jet pribadi kayak yang lain lain ??????????
1,"Bunda maia cantik semoga selalu sukses, sehat terus ya cantik wajahnya secantik hatinya"
1,"Ais yang gue kaguminn.. Nikah muda, tidak banyak mau, sayang keluarga sayang suami,, mengutamakan anak anak.. Ga puyeng sama dunia hiburan dan ke aisann.. Padahal tajirrr mampus.. Plus tidak alay dan tidak aneh aneh.. Salutt sama niaa.. Smiga selalu samawa.. Yaa nia and famzz???????????????????????????????"
1," <USERNAME> iya aku sih jujur bukan fan Nia, biasa saja sama dia, pas dia tenar banget sama sinteronnya juga aku biasa saja. Tapi makin ke sini kalau soal urusan keluarga, aku salut sama dia. Dia kan masih muda ya itungannya, sama aku cuma beda 2-3 "
1,Smnjk habis nikah auranya keluarr banget. Suaminya juga kelihatan sayang dan nia nya kelihatan baik begitu tulusss.. suka deh lihatnya.
1,Mngkinmba nya marah marah karena ada kata kata yang tidak enak dari yang ????
1,Cantik banget ya.. Punya anak cewek begini puyeng kali ya jagakan nya ??????
1," <USERNAME> iya betul mbak. Ariel tidak ganteng. Tapi ariel punya kharisma yang menarik. Udah tua pun sekarang agak keriput wajahnya tetap saja kharisma nya sebagai lelaki kelihatan lebih terpancar. Buktinya mama, dan tante saya makin tergila gila sama ariel dan sa"
1,"Jadi manusia Saling menghargailah, kalau tulisan yang ditulis itu tidak berguna bahkan menyakiti hati orang lain. Ya sebaiknya tidak usah tulis. Pergunakan media sosial dengan sama ya guys!!"
1,entah kenapa kalau lihat<USERNAME> bergaya apapun tetap kelihatan 
1,banyak banget 
1,"Coba deh yang pada kritik2 itu bikin karya sendiri, siapa tau lebih bagus dari yang mereka kritik"
1,"Pada protes kenapa sih??yang protes itu coba usaha deh..Jangan kira usaha dia pendek ya!!.Butuh waktu lama dia agar bisa go international.Jangan cuma protes,kalau ingin yang kalian inginkan ya kaliam sendiri dengan cara sendiri agar kalian bisa go international"
1,"Keren, tidak suka sama agnes, tetapi suka sama lagu ini,jadi suka juga manyanyi, santai lagunya tetapi asyik"
1,"Bandingin lagu Go Internasional yang paling mengena di gue ini seru enak "" begitu atau apa.."
1,"Nah ini baru keren, daripada mbak mbak superman wkwk"
1,"Sumpah gue suka banget sama lagu dia yang ini, asyik banget di dengernyaa"
1,Enak banget mak lagu lagu dialbumnya paling suka yang ini sama cantik kesalahan
1,Mantap .gue suka banget sama 
1,enakk musik nya . apa lagi lhatt kakak agnes nya dance kayak nya nyamaann dan enakk banget itu kaya nya
1,"Asik banget dancenya,apa lagi lagunya mancappppp"
1,Ganteng banget meski & 
1,"Mami depe cantik banget. Awet muda, tidak kalah sama penyanyi pendatang baru. Semoga <USERNAME>"
1,Ganteng yesss. Mami cocok deh sama babang. Semoga langgeng ya unchhh lope mami
1,Mbak dewi jadi lebih sabar 
1,Soal pasangan hidup ijk salut sih sama mami depe.. tidak matreneko2.. yang penting singlecocok dia mau diajak menikah.. tidak kayak tetangga sebelah saking matrenya suami orang di embat juga..
1,mau duda mau singgel itu tidak masalah yang penting laki jaman sekarang setia menemani dunia akhirat amin good luck dewi persil sehat selalu dalam berkarya
1,Muantepp ??????
1,"Mb depe langgeng iya sama ,ingin banget ketemu mb depe ibuku kami dijambi mb"
1,Jangan di dengar katayg menyakitkan hati lebih baik tenang janani saja dengan pilihan andah sendiri bahagia itu biasanya ada di kata hatimu maju terus dan sukses bersama pasangan mu
1,"Cakep,ganteng pacarnya dewi persik,sudah ini saja jangan ganti lagi ya dewi"
1,"Beruntungnya Bella.. Orang2 jadi fokus sama komen lakinya. Coba kalau tidak, pasti model bajunya yang dicerahami sama warganet ??"
1,Beginilah pasangan suami istri yang normal.. Romantisme hanya dia dan istri yang tau. Ga perlu diumbar.. Tp dijaga. Yg suka umbar kemesraan institut teknologi indonesia kebanyakan menutupi kenyataan yang sebenarnya.
1,"Naksir Ama ceweknya, sepertinya lembut banget Kya bolu ??"
1,Cewex luar biasa 
1,"Cewenya cantik, the power of tajir ??"
1,Alhamdulillah lebih ganteng babang Emran ya<USERNAME> ??
1,"Alhamdulillah<USERNAME> tidak jadi sama yang , anteng, sabar, saleh, penyanyang, senyumnya cute.. bawa perasaan deh"
1,Cantik manis cewek nya .. cocok sajalah
1,"Cewenya manis, cakepan yang sekarang Dr yang kemarin tidak jadi."
1,yang ini lebih cantik sih. hebat juga nih laki ciwik nya cakap cakap lo..
1,Semoga betul kalau sama yang ini ????
1,"Semoga tidak putus lagi ya. Ka bella sudah bahagia banget itu, tidak malu??? ??????"
1,Yaampun cantik banget aslii! Angguunn ??
1, <USERNAME> euum setuju sekaliii memang cantikan ini dari pada yang sebelumnya. Lebih WOW... ?? terbaik ?? terpelihara hehe
1,"Cantiik, senyumnya mirip Maudy Kusnaedi"
1,"Dari kisah jevin radhini rini gue jadi belajarhal. ""Kalau memang jodohmu, maka akan ada saja jalanNya"". Gue kebetulan mengikuti dari awal. Gue menonton pas live the remix jevin berbicara 'itu pacar saya menonton' sambil menunjuk radhini. Gue juga menonton pas jevin memeluk radhini erat banget di back stage setelah lolos ke final. Keliatan jevin ini anaknya gentle, tulus dan penyayang. Tapi Allah maha pembolak-balik hati. Mei '15 jevin radhini pacaran, september '15 jevin rini dipasangkan the remix, Des '15 final the remix, jangan '16 jevin radhini putus, februari '16 jevin rini pacaran, april '16 jevin ngelamar rini, februari '17 jevin rini tunangan, mei '17 jevin rini nikah. Allah works in many arah??. Allah' plan is better tahan our plan. Jevin yang dulunya berfikiran akan nikah umur 30, siapa sangka di umur 25 dan dalam waktu pacaran barubulan sudah yakin mengajak anak orang nikah. Ah, happy wedding soundwave. Bahagia selalu??"
1,"Kalau kita bisa mengaikan jodoh,ini lah yang di bilang "
1,Pingkan nih suaranya enak banget.. bindeng2 bagaimana begitu.. berciri khas.. ibarat gue merem dengar suaranya gue sudah langsung tau
1,Hatinya terbuat dari apa ya .. Mbaa gigi yang berhati luarbiasanya saja sampai di benci .. Cobaa sebutkan heternya mbak kesalahan apa yang mbak gigi lakukan :'( duh aku saja jadi suka sama sifatnyaaaaaaaaaaa
1,"Suka banget banget nih sama nih ais, tidak macam macam, ternyata masih lahiran 1996 ??????"
1,", jadi tidak ada lagi yang bilang Ibel PHO""day Ibel"
1,"Ini kakaknya murid2ku waktu masih mengajar di sekolah internasional mihil. Anaknya cantik cantik dan sih ibu dan bapak ramah dan baik banget. Seluruh sepupunya di sekolah yang sama, yang uang masuknya saja 70 jtan lebih/siswa.tau sekarang berapa."
1," <USERNAME> justru karena kakak bella sholehah, punya penghasilan sendiri, dan cantik jadi Allah mau kasih jodoh yang lebih baik lagi.."
1,"Mbak bela, nikahnya berdasarkan atas dasar agama mbak yang diutamakan ya. Biar laki2nya dapat yang baik. Saya yakin banyak laki laki yang baik dan kayak raya yang mau nikahi mbak"
1,Duh geulis kitu ditinggal sama yang 'itu' duuuhhhh haha jodohnya pasti Allah kasih yang lebih baik Teeeh ??
1,"Bu ,kangen bu Amel yang cantik,ramah,baik sama kangen tentengannya hihiii ????. Nanya sih mbak bu Amelnya pindah rumah dan lagi hamil. Sehat2 ya bu Amel,salam buat Annabel"
1,"Ambil positifnya saja mbak toh oma nani yang menjalankan, mau mbak bilang bagaimana enggak mungkin kan oma langsung cerai karena itu sudah pilihan hidup dia bagaimana jadi lebih baik didoakan semoga langgeng karena menikah juga ibadah heheu<USERNAME>"
1,"Alesha ai namanya : Yang dilindungi , ya "
1,Semoga anak nya besok pas bangun langsung jadi dewasa biar bisa bakal jodoh saya???? pasti gedenya nanti sama cakap kayak kakaknya Fahri..
1,min meminta doanya juga buat saya mudahan dilancarkan dan selamat saat melahirkan bulan mei ini. Aamiin
1,", cewek kali iya adik bayi ??"
1,mbak acha cantik banget banget banget !! buat calon ibu yang blmkasih momongan sama Allah semoga di segerakan ya ??
1,"Gemulai'nya Momo,, Bak Putri keraton Jawa,,, semoga bersatu selama'nya dan cuma Maut yang memisah'kan,, "
1,Berasa kayak mau manggung kakak<USERNAME> ?? semoga lancar dan cepat punya momongan biar Ada Princess Kecil MoMo atau tidak prince ??
1,"wah sama dokter sigit ya, ini dokter the best banget, baik banget, humble orangnya, recomend banget buat yang mau program dan kehamilan ??"
1,"Ashanti bunda the best, Slalu membela/suppo anaknya. Mskipun bukan anak kandung??"
1,Smua orang berhak untuk melakukan apapun yang mereka suka.. Asalmrugikan dirinya ataupun ornglain.. Mau aurel dandan berlebihan atau natural itu hak dia.. Apalagi aurel pintar banget dandannya.. Kliatan cantik banget.. ????
1,Beruntung sih aurel dapat ibu sambung kayak ashanti .<USERNAME>
1,salut sama bunda<USERNAME> .. meskipun ibu sambung.. tetapi sellu jadi orang yang plingbdpan membela aurelazriel dari pra hater..
1,"Keren ya ashanty sebegitu sayangnya sama anak nya(padahal bukan anak kandung), yang ibu kandung saja belum tentu begitu. Ini orang hatinya kayak bidadari di televisi televisi. Beruntung banget itu aurel azriel punya ibu tiri macam dia"
1,"Salut buat Bunda<USERNAME> selalu yang trdpan melindungi anak"""
1,Ibu tiri 
1," <USERNAME> aurel itu cantik tau. Pernah lihat asli nya kok. Org sirik itu yang menjelek jelekannya. Padahal muka sendiri belum tente lebih cantik dan muda daripada aurel. aurel difoto menampak putib bilangnya suntik putih, kelihatan hitam dibilang tidak bisa ra"
1," <USERNAME> , ALLAH menciptakan manusia dengan sempurna, kok mbak mengomongnya kayak begitu. Aurel cantik kok, wajar manusia ada kekurangannya. Dan mbak Ashanti wajar membela anaknya, bukan cari perhatian ya mbak, kamu"
1,"aurel itu perempuan hebat, ingat banget kejadian zaman pipi mimi nya & dilihat di depan mata dia sendiri. Ga semua anak bisa strong kayak dia. Yg nyinyir pasti iri karena aurel bisa punya keluarga bahagia kayak sekarang. Yg bilang bundanya Ash lebay, mungkin belum punya anak. Hati2 , nanti bakal jadi ibu. Bayangin anakmu yang jadi korban bully ??"
1,
1,"Mukanya mirip ,,,insya Allah jodoh dunia akhirat mbak<USERNAME> amiiii"
1,Cantik banggeett ya kak depe.. ???? tidak kelihatan lah kalau dia pernah nikah.. sepei masih gadis wajah nya.. cantik ???????????? semoga lancar sampai harikak depe.. bahagia dunia akhirat aammiinnn ??
1,Dadddd :( Semoga bisa datang ya & untuk papa-papa di luar sana. Semoga sehat selalu & bisa menjadi saksi anak-anaknya saat menikah. AAMIIN!????
1,Semoga dilancarkan nikahnya dan ayahnya lekas ditemukan dalam keadaan sehat tanpa kurang suatu apapun :)
1,Semoga saja nikahannya lancarmb. Jgn berlarut sedih kalau bapak tirinya tidak datang yang penting bapak kandung datang. Mungkin saja ada alasan anak kandung dari bapak tersebut melarang. Mungkin saja bapak itu sudah balikan sama istri peamanya. Dan kalau sibapak datang itu beri akan mengingatkan cerita lama. Mungkin ya..
1,"Yea pak polisinya pintar haha.. langsung belok, SIM menembak, tak tau rambu2. Malah meminta surat perintah yaelah kamu pikir rumah kamu mau digeledah ??"
1,Ini mau nikah lagi baguass deh semoga kelak jadi keluarga yang samawa
1,?????????????? 
1,Pernah ketemu sama mbak aika sari disesemall di 
1,"Bener kata pepatah Yess, Buah Jatuh tidak Jauh dari PohoN , Suara Bagus dan Pinter nyanyi dari darah seni Papa Nya.. #calon generasi hebat di masa depan"
1,"Bahagianya punya anak cantik berbakat, bersyukur benar dapat titipan demikian indah"
1,Semoga di berikan kesehatan dan rezeki yang berlimpaah pak ??
1,Semoga selalu sehat dan dimurahkan rejekinya ya Pak
1,"Pria setia, pekerja keras tidak malu pilih-pilih cari nafkah sangat sedikit sekali yang banyak , memilih menganggur ketimbang jadi ojek online. Udh begitu istri diselingkuhin lagi. Baik kalau ada maunya ????"
1,"Doa istri dan anak menyeaimu , karena kalau laki laki tanggung jawab otomatis dia akan sayang dengan anak dan istri. Beda dengan sayang yang belum tentu beanggung jawab ??????"
1,Ya Allah bahagia itu tidak harus dengan cara yang mewah sesederhana begini saja deh bahagia bisa komunikasi dengan keluarga ??
1,"Mereka hanya mencari rejeki untuk keluarganya, kalau ada yang merasa tidak berkenan tolong jangan menggunakan kekerasan"
1,"Salut sekali Banting tulang demi menghidupi ,pakai AC Malah "
1,"Amin, semoga selalu di lancarkandi mudahkan rejeki nya.. jadi ingat waktu suami saya juga gojek dulu, sering nlp menanyakan anak istri nya sudah makan atau belum.. padahal mungkin dia sendiri entah sempat makan atau tidak, walaupun hujan2anpanas2an tetapi tidak penh mengeluh.. selalu menyempatkan komunikasittp keep in touch di sela2 kesibukannya. Banggattp berjuangms gojek karena anakistri selalu mendoakan yang terbaik.."
1,"Respect dengan istrianak2 nya yang menunggu dengan sabar di rumah insya Allah ,Allah subhanahu wa taala selalu menjaga nya."
1,"Laki-laki yang benaran berjuang untuk anak istri, membahagiakan istri insyaallah di dunia mendapat rejeki yang tidak disangka-sangka di akhirat akan ada surga kelak amin"
1,"Bangga sama suami yang selalu ingat istri disela waktunya, apapun , semoga lacar rejekimu. "
1,Apaoun pekerjaannya yang penting halaltuk menafkahi keluarga ... Semangat pak
1,Gojek itu mayoritas pegangguran yang lama tidak kerja terus hampir putus asaa tapi tiba tiba ada lapangan pekerjaan yang tidak harus pakai ijazah terakhir.. ini sungguh lapangan kerja yang sangat membantu sekali menurut saya ??
1," <USERNAME> aslinya cantik dan ayu lah mbak karena aku sudah beemu langsung juga sesembaknya sangat ramah tidak sombong sepei mantan2 yang lain hhe maaf ikut nimbrung ,kalau makeup dibuat senatural mungkin karena sesembaknya memang mau menonjolkan wa"
1," <USERNAME> suami saya seumuran sama saya mbak, malah tuaan saya beberapa bulan tapi alhamdulillah suami saya tidak kekanak kanakan hehe"
1,"Undang @N_ShaniJKT48 ke hitamputih, pemenang SSK JKT48 harusnya mJKT48 ini lebih Layak di Undang karena prestasinya"
1,Selamat berbuka puasa Semoga amal ibadah hari nih diterima Allah #hitamputih
1,"Ada nih di trans7 hitam putih, dia dapat penghargaan juga di norwegia #hitamputih"
1,selamat ya mas @adietaufan masuk hitamputih
1,Asiknya menonton Hitam Putih Trans7
1,@TRANS7 acara paling komplit dan menarik apalagi ada hitam putih
1,hitam putih T7 inspiratif banget
1,Suka banget dengan acara hitam putih
1,Keren kamu bro #HitamPutihTrans7
1,"Tadi ada yang lihat hitam putih di trans7 tidak, Ada sanggu ganteng"
1,cinta mengikat silaturahmi di hati ... #LunaMaya #hitamputihtrans7 ://
1,Terima kasih #hitamputihtrans7
1,Semoga lancar hitamputihtrans7
1,Trans7 Hitam Putih terbaik 
1,Acara hitam putih paling bagus buat di lihat
1,"@TRANS7 undang @DA3_Rafly di acara hitam putih ya,dia jebolan dangdut academi pintar nyanyi lagu india suaranya keren"
1,"Bagus Rancangan Sepei ini di TRANS7 HitamPutih, Sambil2 Dakwah Hiburannya. Terima kasih Ustadz "
1,"Wah kapan Rihanna bisa jadi bintang tamu Hitam Putih kayak di @ASAL_Trans7. jadi kangen, kapan tayang lagi di @TRANS7?"
1,Terimakasih telah menonton Hitam Putih malam ini. Semoga dapat menginspirasi dan dapat memberikan pelajaran untuk Sobat7. #RafatharonHP
1,Acara hitam putih di trans7 topiknya bagus nih. Ttg Kepribadian ganda.
1,Nonton kisah anastasya wella di #hitamputihtrans7 seru banget ya kisahnya. Punyakepribadian berbeda.
1,Yang bikin selalu rindu kalau jauh dari #hitamputihtrans7
1,@HitamPutih weh hebat kakek neneknya @TRANS7
1,Setelah menunggu sekian lama. Akhirnya @yukikatou2 nongol juga di HITAM PUTIH TRANS7
1,makin asyik hitam putih
1,"Spensa Boys asal poso di hitam putih trans7 ASLI KALIAN KEREN!! yang pakai kemeja biru putih, sih gingsul ada salam dari sini"
1,Wahh asyik nih vocalgrup #HitamP@TRANS7
1,setiap hari aku selalu menonton Hitam Putih di Trans7. Hbs acara nya bagus banget mas Dedy.
1,Acara Hitam Putih di Trans7 malam ini pembahasannya MANTAB! Setuju kalau bakal diperbanyak yang mengulas hal semacam ini
1,lagi seru menonton hitam putih.. terus lanjut menonton on the spot @indahmariana19 @hitamputiht7 @trans7
1,#HPJkt48 #JKT48HitamPutihT7 trio unyu di acara master Dedy.. Thanks #HitamPutih
1,perusahaan jujur pasti punya pekerja yang jujur. #hitamPutihT7
1,"Keren, undang mereka dong di acara HitamPutih atau acara presiden @news_trans7"
1,Suka banget sama episode Hitam Putih malam ini! #HitamPutih_Trans7
1,"Kangen jakarta jadi bintang tamu Hitam Putih Trans7, seru saja begitu pas jaman gendiundang ke hitam putih"
1,Terima kasih telah menyaksikan Hitam Putih hari ini. Semoga menginspirasi dan terhibur
1,makin oke saja hitam 
1,Sangat menginspirasi. #hitamputihtrans7 #FOCUS Hari ini banyak inspirasi buat saya
1,seru nih hitam putih trans7 live
1,Bersyukurlah kita hidup di Indonesia #hitamputihtrans7
1,"Setuju banget sama ucapan deddy corbuzier di Hitam Putih Trans7 hari ini. Guru tak perlu diberikan tanda jasa, cukup naikan gaji"
1,selamat siang selamat beraktivitas juga kami selalu menunggu hitam putih di chaenel kesayangan trans7
1,Ada @Stefan0Lilipaly & @andik_vermansah di #HitamPutihT7 Keren.. !!!
1,"menonton trans7 hitam putih keren habis jessica cantik, dedy ganteng @hitamputihtrans7"
1,acara hitam putih memang oke
1,"Yuk twit merapat, sebentar lagi Hitam Putih akan LIVE!"
1,"Tweeps terima kasih sudah menyaksikan Hitam Putih hari ini, besok kembali Live di @TRANS7 #HPViral"
